Name,Position,PC1,PC2
Y. Kakitani,LS,0.8140258490840164,-2.417520826528233
E. Rolland,RCM,1.7236086844886225,0.8065173600344576
G. Suazo,LM,1.9419233740965915,0.185085261117489
E. Falkenburg,ST,0.04534575068540751,-0.9795864768814707
L. Landre,LCB,-0.05762266380232066,1.9068251667655642
S. Vergini,CB,0.5539144561224518,2.378042689943293
Carlos Gutiérrez,LCB,-0.23053065930772057,2.5868790724648676
J. Bokila,ST,0.5445526026618536,-1.341767551695087
T. Kristensen,RDM,1.5257480848066574,1.2272968766845722
G. Bellusci,RCB,0.6810773455268043,1.4636966278809422
H. Nielsen,ST,0.7993939658757794,-0.9282386017134673
C. Ramirez,ST,0.5133291853116677,-1.2157470677420692
D. Cabrera,CM,1.7023114425090922,0.7898752635275844
G. Mackay-Steven,RM,0.8286457922595788,-2.0237886821042435
F. Platte,ST,-0.02408415587063457,-1.3031732911666283
P. Pentke,GK,-4.175937433898642,0.7980229709429715
M. Liendl,CAM,1.0281473569734705,-0.20467272128885874
F. Seymour,CM,1.9147763830771833,1.0301477789257343
R. Ripart,LM,1.304615326067716,-1.4003837966006791
Gerard Valentín,RB,1.8088134846692556,0.21359215935975237
F. Schultz,RM,2.244101999920428,0.18658209824719846
L. Tra?ka,RDM,1.1468025775407118,1.8065244810995322
A. Dona Ndoh,ST,0.25434766046874374,-1.8653839107301375
M. Yattara,ST,0.5682731743697302,-1.7924610430068
R. Nelson,RW,0.8214077145911947,-2.4430442711951486
M. Torrén,RCB,1.0601316085872226,1.5831687729289554
S. Kerk,LM,0.26450987241032736,-1.621514037935885
B. Davies,LCB,1.040362440038455,1.3811403030795122
Iago,CB,-0.2332931512662061,2.488712565887001
Victor Fachinhas,GK,-5.312799159204517,-0.05125035807009944
K. Leerdam,RB,1.9839735171330142,0.5362986734016265
Javi Ros,CM,1.7161812919811534,0.5044669978818302
C. ?ahin,RM,0.9587586434649608,-2.4266492688393693
M. Matos,LS,-0.5542482980304178,-1.0946884131832655
William,LCM,2.378234747729628,0.3701927183177083
J. Delaplace,LCM,1.546593954558521,0.7379264332083173
C. Janker,CB,-1.3077260251870049,2.2601459065324807
B. Heynen,LCM,1.3262734999570525,0.40838685864875546
Bismark,LW,1.2889463259855332,-1.855165679455399
Ortuño,ST,-0.005244373454019789,-1.759575587071407
M. Azira,RCM,1.7464130783738456,1.1348456193895464
J. Rodríguez,CB,0.24081147430712033,2.060884675151667
F. González,ST,0.9833145316910562,-0.9624398486697886
M. Falzerano,RCM,2.2038318516104627,-0.5017304238733638
C. Ascues,LB,1.6117150133447082,0.9395710805719432
Akapo,LB,1.6521667345530473,0.7225576196526965
M. Friedrich,RCB,0.39741922852074146,1.9126717508891105
David Fernández,LCB,0.35249570520189216,2.3708221286464726
R. Ziegler,LCB,1.5895771683312658,1.0401309182843068
A. Ábalos,LM,0.8370557662074833,-1.971764156316417
V. Sar?,RCB,1.3764506892033417,1.2739196092174632
D. Keet,GK,-4.550736164199928,-0.00965693045642072
N. Leyes,CDM,1.4674747999272615,1.8699870965218053
P. Hatzidiakos,CB,1.2069895927262284,1.4832593800495395
J. Makengo,CM,1.978714505148268,0.1779819248886883
D. Opare,RB,1.9831519746623396,0.07670183091980211
D. Schmidt,RCB,0.26372505561318077,1.8054337548056496
L. Castaignos,ST,0.33063617278375595,-1.3530237183878375
R. Azeez,LDM,1.8031699069091143,0.4380235828614501
D. Antoli?,CM,1.0010977932884542,-0.32056071772469624
D. Jevti?,CAM,1.2421120859493113,-0.755264509689916
Y. Kobayashi,CM,1.6622471739254792,-0.41796925818482245
E. Seka,LCB,0.4781507100680057,2.6398229244130818
M. Volta,LCB,-0.2768512194109624,2.2575302455844497
Aridane,LCB,0.36699480911965604,2.602116557761084
B. Schenkeveld,RCB,1.399303948276103,1.4948356762408825
Allan Ardaújo,LAM,0.8406429214308441,-0.6550105538045734
M. Bero,CAM,1.942215433702235,-0.1521350104600607
C. Chantôme,CAM,1.2249135621712455,0.7616489058225883
D. Hoesen,ST,0.5211056123438315,-1.742313525162241
A. Machado,CB,0.40028983536222495,2.2428349499392133
Rodolfo,CAM,0.9364350693325124,-1.9656511360917073
M. Targett,LB,1.3620887892407794,0.9464693747629815
R. Dwamena,ST,0.9755350893621213,-1.93437299824358
K. Laribi,LCM,1.7636376844492856,-1.4464320691787786
Bruno Nascimento,LCB,0.5901008637714522,1.4985450140024639
J. Souttar,CB,1.2816468962002845,1.6508585249807748
L. Faravelli,LCM,2.3076412144878526,0.5837861937136739
O. Okwonkwo,LW,1.6071597479535074,-1.413935159569006
D. Zuma,RW,0.964146366357897,-2.157031959030697
J. Busk,GK,-4.662362237636276,0.4419270997612234
D. Delgado,RM,2.1344212823854973,0.07185483036985997
N. Mihajlovi?,LW,0.6749320702169231,-2.207751465322728
Lucas Áfrico,LCB,0.1323318404559812,1.686687878858234
D. Lévêque,LB,0.8500317984808167,1.2969585023023738
R. Himmelmann,GK,-4.738286032942885,0.39984115565503525
Y. Kashiwagi,CAM,1.0738059860477225,-0.30647739730339013
A. Rrahmani,CB,-0.39094491888729227,2.653382679961534
P. Sagna,RB,1.5443685192330205,0.9749394763456166
J. Archer,GK,-4.597771710184826,-0.19261691835737255
M. Pedersen,ST,0.48737314401675674,-0.5670777684285107
P. Helland,RW,1.1307035678597703,-1.0591005477186353
Y. Moreno,LM,0.7140449397553357,-1.9469176984933247
K. Hämäläinen,LM,1.4065735358406284,-0.6636105081097601
S. Pocognoli,LB,1.5604093913704535,0.7897493911680961
G. Leadbitter,CDM,1.2990525333678702,0.9145118139198931
H. Quiñones,LB,2.0292272187570695,0.19136610260491718
Ansel Barnisco,LDM,1.560164669606008,1.3121466081912494
I. El Adoua,CDM,0.8134061718665534,2.104838173964874
J. Angulo,RB,2.0577114339624734,0.4302830419984563
J. Berthomier,LM,1.5101395855847994,-0.35905481500339875
E. Rolón,CDM,1.128452257236989,0.9751890537886273
A. Fr?czczak,LM,2.3211875656582284,0.3613651970286921
R. Wolski,CAM,0.884680949985983,-1.4300771376956023
J. Pearce,LCB,-0.3577707146092615,2.8584036756848845
N. Moro,CDM,1.7157003672763365,0.29984692050663864
B. Aouacheria,RW,1.4049056266117863,-1.0528667014017918
J. McEachran,CDM,1.0340920896014052,0.2786798580897947
P. Wszo?ek,RM,1.8232720390931019,0.2538651647405019
L. Baker,CM,1.562754526150545,-0.16713808501061428
Alfonso Herrero,GK,-4.276808753607326,0.11036926936822185
A. M??el,RB,1.261802333804094,0.41095791444797286
K. Rosenberry,RB,1.6132553579122564,0.7525737636222907
L. Thy,ST,1.5461260953367344,-0.5287417849398072
Koo Ja Ryong,RCB,0.5019291002294507,2.0206209727066042
D. Fry,CB,0.26037196252166234,1.8807688399706353
R. Leeuwin,RCB,0.481348669419076,1.8858680072865508
R. Fernández,ST,0.6135761362024009,-1.688839537236899
A. Timofeev,CDM,1.4856798516849075,1.0651504936148295
Rodrigo Pinho,ST,0.17493213695657425,-1.7177587500022193
H. Vaca,RM,1.096014847639957,-2.306818527226276
J. Worrall,LCB,-0.35004007222657124,2.673977524022758
A. El Jadeyaoui,LW,1.0268367959917266,-1.531584892302704
M. Eriksson,RM,1.5690670017716988,0.14877638083450592
Y. Kalfa,RM,1.1672345669639657,-1.2941040974102604
C. Vilches,RCB,0.39706285046117773,2.0529514124308696
C. Dessers,ST,0.49347355475084714,-2.068547161626146
A. Kara,LDM,2.121457993373333,1.0635898717123917
C. Dunkley,CB,0.29498909392355366,1.9973323850260711
F. Deli,LCM,1.2774118463452169,-0.18717279184173202
Jefferson Santos,CDM,0.7293334895097536,2.009339264556516
Kim Seung Dae,CM,2.0907750675952856,-0.9287809360050082
M. Mancienne,LCB,1.0531730693508277,1.5531118212372446
C. Gardner,CM,1.2328878135465038,1.2220271872448552
M. Danielson,CB,-0.3771357775117107,2.3378045307267032
A. Seculin,GK,-5.382459771915816,-0.355639368075051
O. Hüsing,RCB,-0.09172962746500887,2.5393890957616954
A. Totovytskyi,CAM,1.0427896198122413,-0.9084198441249247
Fede Vico,CAM,1.2372345817070083,-1.1573232535941402
R. Robayo,RCM,1.1796854042283909,0.9660226808292901
M. Gori,CM,1.4978704104026601,0.8647239575533363
Miguel Torres,CB,-0.19111893669381957,1.755369103640298
Montoro,LDM,1.0947609878884752,1.659271672021863
N. Paz,CB,0.40765597229351547,2.518301484264098
U. Uçar,RB,1.4303628602916527,1.206755409680796
D. Blum,ST,0.7448039815707441,-1.6786713281461905
M. Hefele,CB,-0.18780837725361268,2.2566718327921467
C. Bieler,RS,0.07240984474336891,-1.5178617397292253
S. Johnson,GK,-4.222851398612294,0.359892197898461
K. Coulibaly,ST,-0.04039502837614618,-1.0687231657324243
Saúl,LB,0.6061466701390106,1.3067223256246046
I. Dia,RM,0.3486983692411195,-2.6278606179253283
B. Myhill,GK,-4.328157345223482,0.14955583984168816
D. Kuciak,GK,-5.142283907678777,0.5706993618997289
Pablo Marí,LCB,0.29113160806201394,2.3221209783375953
Moon Seon Min,LW,1.5068726846844553,-1.8727929792478477
K. Steppe,GK,-4.34536327605126,-0.3254706178909117
C. Insaurralde,LW,1.4679153898188708,-1.6349802479316486
J. Domínguez,CDM,1.416536092313885,0.9866183649051226
L. Gregory,LS,0.5070179885180275,-1.5721106120740826
M. Mittelstädt,LB,1.8760605539949737,-0.2506416700739863
M. Romero,ST,0.267279291407001,-2.0936128327956323
D. Damjanovi?,RW,0.3045354140605415,-1.2038090365344034
Alam Basteirinho,RAM,0.19237331836575272,-1.0256959575487643
Lee Seung Woo,LW,-0.0982897813702169,-2.940571355220892
N. Gorosito,CB,0.8639032693389842,1.3338164992213717
M. Trávník,CM,1.1610473586050165,0.4660101490395896
G. Gardner,RCM,1.4853049658445143,0.9674205591560734
Lee Seung Gi,CM,1.7555281972951453,-0.2749308495801644
C. Forsyth,LB,1.5445251689002872,0.9262156492287451
D. Lenihan,CB,0.8975528698917149,1.502179152197559
F. Klein,RB,1.9391067545307494,0.3084629378355046
A. Weber,LCB,-0.6074318120163731,3.2415660887693294
F. Haugen,RCM,2.127573022897176,-0.07242337071956503
T. Bruns,CM,1.7998478376489697,-0.10918351182090806
C. González,LS,0.24622819611287572,-0.9345444213312856
M. Coronel,RCB,-0.8395897038351084,2.1587640058481803
M. Schuhen,GK,-3.791386140245679,0.2664648985331157
J. Knudsen,LB,1.3393039799595734,1.2348404664833232
Q. Martinus,RM,1.498744179574033,-1.2039065995360625
G. Gianniotas,LM,0.8429761127700358,-2.2366514170928786
F. De Paul,GK,-4.305605243982554,0.16415673525356916
Kangin Lee,CAM,0.12524286151913624,-2.358174866177109
N. Carreño,LB,0.9993819398766202,1.8649744245938693
J. Sánchez,CAM,1.8985120306446657,0.8275872999641404
Lee Jae Sung,CB,0.32372591553263425,2.449928731255785
Kim Eun Sun,CDM,1.6963242018256852,1.0224239644716733
D. Moreno,CDM,1.5863052972264688,1.7437728945984794
A. Isaksson,GK,-4.2767651468027355,0.3802767617601142
V. van Crooij,LM,1.3613435096907327,-1.8331510689746358
M. D'Alessandro,RM,0.8375853944245601,-2.7855172166312903
R. Windbichler,LCB,0.8940232036115042,1.8646575904309362
C. Corvalán,LB,1.4917077243624846,1.3552134695741922
C. Adam,CM,0.47160716845498357,0.7939729196571997
Renaldo Justinho,CAM,0.6978505294303933,-1.3394299271069845
Y. Wissa,LM,0.7173033302726042,-2.7525584617286576
A. Saldívar,GK,-4.707657577144394,0.42495866941627564
A. Stoian,LM,0.4635800096964092,-2.773149253550092
N. Obiora,CDM,1.3579485241089584,1.989073115366325
S. Salger,LCB,1.056846137881712,1.5249795417956162
B. Meling,LB,1.6378256722904458,-0.2055052754187191
Macarinho Louro,LAM,0.4616445945916027,-2.163226387528799
S. Ireland,CAM,0.14927946921477334,-0.5578129026215476
S. De Ridder,LW,0.7524794160586655,-1.6298671347455165
M. Coutadeur,LDM,1.948888488083708,0.36471657250094425
W. Grigg,ST,0.954107850194214,-1.3281145788179207
K. Barbarouses,RS,1.6724694558105744,-1.752220847744624
Ricardo Ferreira,GK,-4.640266897964131,0.2677035830173019
G. Belaud,RB,1.4625621040166243,1.1948245234570951
Clerc,LB,2.5002637921124164,0.441103876335402
L. Mugni,CM,1.3013010934920326,-0.5161105172478105
A. Faurlín,CDM,0.5238914257406034,1.5158523428594466
M. Barbieri,CB,-0.19181251463249915,2.002240360201202
Javi Guerra,ST,-0.510299018255895,-1.0624163758511134
R. Braña,RDM,0.2361865686349792,1.0587386046443192
L. Benegas,ST,0.7426265440709459,-1.1240620133854653
S. Hogan,ST,0.514484076169585,-2.123917147496385
Pêpê,CM,1.2635596758256213,1.0196999548477208
Park Joo Ho,LCM,1.4415114667122058,1.3661771161619731
R. Maiello,LCM,1.3568924713911183,-0.2060369858492674
B. Guillaume,LS,-0.6031757595320992,-1.2428634487211514
Vinicius Trieiro,RB,1.415708588691007,0.8519890295492188
Christian Fernández,RCB,1.1146304311604172,1.2724347432314265
F. Fragapane,LM,1.4620494145323069,-1.955282095688282
A. Chipciu,RM,1.4062551951338624,-0.32436520826939574
E. Koulouris,ST,-0.16295896016625708,-2.390162415521171
Raphael Paneira,RW,0.3249670339665162,-1.3470161396272367
C. Espinoza,RW,0.6769137730750467,-1.9925366031881007
C. Borja,LB,1.8308404923804604,0.28508785082992205
M. Pouraliganji,RCB,1.692973900660449,0.6490108615741303
Jailson Oliva,RB,1.402015277854938,0.36687141508143595
Jordi Mboula,RM,1.1974373028565095,-2.003727782628174
F. Hasani,LM,1.4056897532715982,-0.9923027937325946
J. Sambia,CM,2.317402800176357,-0.07680628550246062
Jorge Sáenz,RCB,1.5688347448736675,1.6670862078779074
P. Mahlambi,CAM,0.9972661708953825,-2.1582935592437704
D. McGoldrick,RS,0.9170219024996136,-1.6966420817364887
G. Kagelmacher,RCB,0.955620088395913,1.6762745346479067
N. Leali,GK,-5.4489035188135135,0.5620493208072316
M. Pospíšil,CAM,0.7706186794799157,-0.27559916112945043
A. Aguerre,GK,-4.381992024527332,0.03274356065145678
M. Robak,LS,-0.2468126801691673,-0.7838937229204469
Javi Márquez,LCM,0.5164081084614194,0.4213461967487041
C. Ramos,LCB,0.3766725435510499,1.7901496748323358
T. Bunbury,ST,1.0622373176922115,-1.129023329767159
D. Cvetinovi?,LCB,0.9218443629471235,1.5836613713796441
L. Ajorque,ST,-0.28031527315246185,-0.9130174081545532
R. Nissen Kristensen,RB,2.107022357317665,0.7527686773502495
T. Hiariej,CDM,1.8830595939116634,0.6810394253193512
J. Marveaux,CDM,0.868118632142781,1.6888685904855212
M. Kone,CM,2.228973713517566,1.1615192398819785
F. Holland,LB,1.4038689040332033,0.9664999428139533
C. Suárez,LCB,0.5715898615139767,1.5099428743146628
B. Safari,LCB,1.3550810842789662,1.5543332159531789
M. Varnier,CB,0.8452872249325293,1.685549471663779
B. Kadrii,LS,1.819579263419618,-0.6185094752822407
J. Paredes,RB,1.525639676663919,0.7491278255447618
Aitor García,LS,0.9084838522545635,-2.296825803512624
L. Spalvis,ST,0.6207417773984534,-1.289811692052872
M. Stoppelkamp,LM,2.0582310764637444,-0.46702948807320893
T. It?,LM,-0.3429850067225916,-2.752991483265197
Nenê,ST,-0.3203769816918971,-1.0480752826907413
C. Strohdiek,CB,-1.792213227326647,3.153782490331255
J. Brabec,CB,0.39424744667933836,1.6123028063699776
S. Çikalleshi,ST,0.48882441409998223,-1.1350336099841585
L. García,GK,-3.788332506956355,0.30853171088559445
M. Wasilewski,RCB,-1.2663090932312955,2.3225743123575247
S. Griesbeck,LDM,1.2080566282302756,1.9193677758548795
J. Benítez,LW,0.9648721043864098,-1.6124921363043587
Diogildo Peixe,LAM,0.5571663694503933,-1.7924104947030193
N. Ibáñez,GK,-4.530746583654661,0.0869997440713661
I. Uche,RS,0.27678998124840565,-1.452200747540881
D. Dessena,LCM,1.7183743318726303,1.1890467841385017
R. Ovelar,ST,-0.2780475754719741,-1.1600630343338743
V. Mannone,GK,-3.6705599309197185,-0.3489762696227915
J. Gillet,GK,-4.788197864450133,0.24253185935222696
L. Venuti,RB,1.0310966166500384,0.8426097322538972
J. Meneses,RM,1.3458259925402936,-2.191175230986618
G. Maniatis,CDM,1.3279482506673717,0.893974076600061
A. Mabil,RW,0.6837675519128084,-2.888910488731835
M. Olivera,LB,1.5326480458358358,0.6153269159937089
J. Madueña,RB,2.2667915070769,0.6057431403478252
R. Kurzawa,LM,1.4635688558804727,-0.0373969044261378
F. Pellegrino,GK,-4.707791217911897,0.31511712410203646
N. Ampomah,LM,0.9523269582067967,-2.0566958214160787
C. Fuentes,CDM,2.0539076915883414,1.1275875503622417
O. Burke,RM,1.3817459080968195,-1.4477088236326547
Sandro Manoel,RDM,1.88261011341745,1.5520350081649137
K. Dowell,CAM,0.5771355123743895,-1.4813669332726889
N. Leguizamón,ST,0.5986502104682164,-1.7345445743557937
G. Espinoza,RDM,1.364823365400508,1.023615819514167
A. Bali?,CM,0.8330267849737231,-0.07948879648748627
M. Dos Santos,CB,0.4715386766929788,2.133032460771177
Breno Bemposta,LDM,1.2189629184228987,1.6970213627618602
B. Capon,RB,2.199362893416725,0.21710079946264296
C. Hudson-Odoi,LW,0.8361918986853342,-1.862161719833865
Ruiz de Galarreta,RCM,1.5716446771701662,0.3004660293690367
V. Osimhen,LM,0.17039160644318965,-2.107179653671734
Mauro Júnior,CAM,0.7870294129996772,-2.0207492764968547
M. Casierra,LB,0.8986210844249285,1.3215265188432601
L. Cáceda,CB,-0.7317394846406552,2.688867291306067
B. Nieuwkoop,RB,1.5051130976997635,0.9973445796103734
M. Cash,LM,2.1843008462665443,-0.6005417724981735
P. Huntington,RCB,-1.3000585850183308,2.7357598196194717
A. Palo?evi?,CM,1.4347924666213678,0.07838685974923756
L. Sequeira,RM,0.6052930267695381,-2.2542960772942333
A. Bouka Moutou,LB,0.9162504595113915,1.2503358892099947
I. Saadi,ST,0.43007102674986847,-1.6842830746700055
J. Shackell,LCB,-0.11278074596814384,2.1535411041651726
D. Wheater,CB,-0.3204601182586579,2.4488223436439753
L. Tomlin,CAM,0.5461580489281773,-0.9568039426841051
N. Viola,CM,1.4629777316715584,0.46654906004131386
O. Shevchenko,GK,-5.6923375891254695,1.0376844237509115
Marlinito Dias,CDM,0.32649277305860597,1.9124465256160599
Marc Cardona,ST,0.2867010095842877,-2.384199778919822
J. Rivierez,RB,0.8541649948020357,2.4106833950525846
A. Crescenzi,LB,1.5269759065361606,1.1100225465140483
José Arnáiz,LM,0.8755948060337007,-2.0212681589745163
L. Giannetti,CB,-0.4156275167563871,1.9790547229838162
R. Boffin,GK,-4.2240899141982755,0.14002735621256174
R. Ramírez,ST,0.8457664380200911,-1.8907868761687665
D. von Ballmoos,GK,-3.9625043938528917,0.8293659966502936
T. Carson,GK,-4.5753163556415855,-5.408784112510901e-05
T. Tawatha,LB,1.4944202844046652,0.5501650511547015
J. Martins Pereira,RB,1.3478411905877878,0.9092716967163842
P. Gallagher,LDM,0.7804308229168109,0.17034409320738989
M. Morrison,RCB,-0.2311150758317295,2.662638408787732
C. Fierro,RM,1.4965937138117773,-1.9842131194358723
Bruno Moreira,ST,0.37450668391323294,-1.2954916828905891
F. Ayité,LW,1.1954997819195088,-1.905289531489949
F. Zuculini,RCM,1.617837279180269,0.5269978649595157
J. Morrow,LB,2.1217780701123123,0.636627012223365
Vítor Gonçalves,RCM,1.6017353672728742,-0.21112514670064958
Wei Shihao,RM,1.3873029772008212,-2.1072545678727765
J. Cuffaut,RB,1.4255953569675703,1.3722341913591507
Y. Touzghar,ST,0.3762745427361459,-1.9109911847317405
L. Evans,RDM,1.2186022112894508,0.8924496170912642
Luan Sendeiro,CDM,1.2131029270858396,0.7231686092546646
Iriome,RM,1.5399206040087674,-1.542739902013948
J. Cortés,CM,1.7803354778072575,0.42340693060847856
E. Bologna,GK,-4.701541505954322,0.5083290632212786
A. Batalla,GK,-4.624038155311838,0.4864890448700843
M. Formica,CAM,0.0775754239259592,-1.9908406838109973
J. Robinson,LB,1.0438805552733033,0.8146415483680075
Matheus Cunha,ST,0.14580809575132564,-2.538129671900176
M. George,ST,0.36989913100010213,-1.8974227157660066
Nino,ST,0.4055638381426301,-0.9075395510771558
X. Kouassi,LCM,1.7183676158636183,0.905973826846412
G. Kerk,RS,1.159972303123127,-1.9784384605801835
J. Bacuna,CM,1.6308315076249977,0.16756609359862068
Y. Boli,ST,0.8208128265252517,-1.1875086872700102
Lasure,LM,1.3438727144862301,1.5077734652236974
J. Van Rankin,RB,1.3643582041679883,0.8497411751890835
S. Luperto,CB,0.7555718663638349,1.3964640324857411
Pita,CDM,0.5990952619335821,1.5762566386605057
Dani Jiménez,GK,-3.893222620985743,-0.19249309749073698
J. Williams,CAM,0.4674640157761149,-1.297957024872452
Philipe Sampaio,CB,0.08504602792948253,2.8085255044496513
D. Sow,RCM,1.8933190029037643,0.28893460850264674
Sevinho Santos,ST,-0.1353682308209827,-1.3119546077213022
M. Paja?,LM,1.9145407055451473,-0.3584729085024238
J. Domínguez,LCB,0.7575395250615415,1.6850332665355567
J. Wurtz,CAM,1.4859309946634296,0.2690051670896069
Derley,ST,0.6014309946044185,-1.1911786225372853
